Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
214969,Airplane,PORTLAND INTL (OR),< 1000 ft,A-300,1,1,None,3/10/2001 0:00,No damage,FEDEX EXPRESS,Oregon,Landing Roll,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Barn owl,Y,0,0,0,No
214972,Airplane,PHOENIX DEER VALLEY ARPT,< 1000 ft,C-150,1,1,None,11/08/2002 0:00,No damage,PRIVATELY OWNED,Arizona,Climb,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Red-tailed hawk,N,0,150,0,No
214982,Airplane,TOCUMEN INTL,< 1000 ft,B-737-800,1,1,None,11/08/2002 0:00,No damage,AMERICAN AIRLINES,N/A,Take-off run,None,FALSE,FALSE,BIRDS ARE ALWAYS AROUND.,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
214990,Airplane,MINNEAPOLIS-ST PAUL INTL,> 1000 ft,C-560,1,1,Precautionary Landing,11/04/2002 0:00,No damage,BUSINESS,Minnesota,Climb,Fog,FALSE,FALSE,ATIS WARNING FOR MIGRATORY BIRDS,Small,Overcast,Unknown bird - small,Y,0,"1,100",0,No
214991,Airplane,KANSAS CITY INTL,< 1000 ft,CL-RJ100/200,1,1,None,31/08/2002 0:00,No damage,COMAIR AIRLINES,Missouri,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN FAA 308,Small,No Cloud,American kestrel,N,0,50,0,No
215001,Airplane,NASHVILLE INTL,< 1000 ft,B-737-300,1,1,None,12/10/2002 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,Y,0,300,0,Yes
215002,Airplane,CHARLESTON AFB/INTL ARPT,< 1000 ft,DORNIER 328,1,1,None,22/08/2002 0:00,No damage,PSA AIRLINES,South Carolina,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,100,0,No
215006,Airplane,GENERAL MITCHELL INTL,< 1000 ft,MD-80,1,1,None,11/07/2002 0:00,No damage,MIDWEST AIRLINES,Wisconsin,Approach,None,FALSE,FALSE,NO DMG,Small,Some Cloud,Rock pigeon,N,0,100,0,No
215012,Airplane,COLUMBUS METRO,< 1000 ft,C-172,1,1,None,27/04/2002 0:00,No damage,BUSINESS,Georgia,Climb,None,FALSE,FALSE,,Small,Some Cloud,European starling,N,0,500,0,No
215014,Airplane,ST LOUIS DOWNTOWN,< 1000 ft,PA-31 NAVAJO,1,1,None,26/06/2003 0:00,No damage,BUSINESS,Illinois,Climb,None,FALSE,FALSE,PILOT REPTD BIRDSTRIKE AND CONTD FLT. PILOT PROVIDED INFO AFTER LDG. AT DESTINATION.,Small,Overcast,Unknown bird - small,N,0,75,0,No
215016,Airplane,CLEVELAND-HOPKINS INTL ARPT,> 1000 ft,EMB-145,1,1,Precautionary Landing,7/04/2002 0:00,Caused damage,EXPRESSJET (CONTINENTAL EXPRS),Ohio,Climb,None,FALSE,FALSE,NOTAM WARNINGS. SHORTLY AFTER T/O PILOT ADZ HE WAS RETURNING DUE TO A BIRD STRIKE (LARGE DARK BIRD).  DMG TO UPPER AREA IN FRONT OF WINDSHLD. A/C WAS REMOVED FROM SERVICE. (DATA ENTRY NOTE: PACIR FROM CLE ATCT SAID THAT THE GROUND INSPN REVEALED NO DMG),Large,Some Cloud,Unknown bird - large,Y,0,"2,000",0,No
215019,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,B-737-800,1,1,None,20/07/2002 0:00,No damage,DELTA AIR LINES,Kentucky,Landing Roll,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,0,0,Yes
215020,Airplane,PHILADELPHIA INTL,< 1000 ft,B-737-300,1,1,None,29/09/2002 0:00,No damage,US AIRWAYS*,Pennsylvania,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,75,0,Yes
215028,Airplane,LIHUE ARPT,< 1000 ft,B-757-200,1,1,None,19/09/2002 0:00,No damage,AMERICAN AIRLINES,Hawaii,Landing Roll,None,TRUE,FALSE,,Small,Some Cloud,Barn owl,Y,0,0,0,Yes
215029,Airplane,ALLEGHENY COUNTY ARPT,< 1000 ft,BE-58  BARON,2 to 10,8,None,20/08/2002 0:00,No damage,BUSINESS,Pennsylvania,Approach,None,FALSE,FALSE,NOTAM EAST 1000 FEET RWY 28 CLOSED FOR PAINT REMOVAL,Small,Overcast,Mourning dove,N,0,50,0,No
215030,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-80,1,1,None,2/07/2002 0:00,No damage,AMERICAN AIRLINES,Texas,Approach,Rain,FALSE,FALSE,FINAL APCH.  SML BIRDS ARE ALWAYS AROUND APCH LIGHTS ON 13R AT DFW.,Small,Some Cloud,Unknown bird - small,Y,0,200,0,No
215037,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,DHC8 DASH 8,1,1,None,9/10/2002 0:00,No damage,CCAIR,North Carolina,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,400,0,No
215039,Airplane,ORLANDO INTL,< 1000 ft,B-737,2 to 10,3,None,22/07/2003 0:00,No damage,DELTA AIR LINES,Florida,Approach,None,FALSE,FALSE,ALT REPTD AS 002' FEET AGL. LIGHT CONDITIONS AS DUSK BUT TIME WAS 0020 (NIGHT UNLESS TIME WAS IN GMT).,Large,Some Cloud,Unknown bird - large,Y,0,200,0,Yes
215043,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,B-737-200,1,1,None,3/02/2003 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,HIT CAPT'S COCKPIT WINDOW. NO DMG.,Medium,No Cloud,American crow,N,0,"1,500",0,Yes
215047,Airplane,DENVER INTL AIRPORT,< 1000 ft,BE-1900,1,1,None,5/07/2002 0:00,No damage,GREAT LAKES AIRLINES,Colorado,Approach,None,FALSE,FALSE,SHORT FINAL. NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,400,0,No
215058,Airplane,TOLEDO EXPRESS ARPT,< 1000 ft,CL-RJ100/200,1,1,None,22/07/2002 0:00,No damage,BUSINESS,Ohio,Approach,None,FALSE,FALSE,BLOOD ON UNDERSIDE OF WING AND FUSELAGE. NO DMG.,Medium,Overcast,Unknown bird - medium,N,0,250,0,No
215059,Airplane,SANGSTER INTL,< 1000 ft,A-320,1,1,None,30/04/2002 0:00,No damage,US AIRWAYS*,N/A,Climb,None,FALSE,FALSE,"A FLOCK OF SML BIRDS WAS NOTED AND CONVEYED TO ATC TOWER PRIOR TO START OF T/O ROLL. JUST AFTER LIFT OFF A THUMP WAS FELT ON LHS A/C. NO ABNORMAL INDICATIONS NOTED, SO FLT CONTD TO CLT. IT APPEARED THAT BIRD HIT L AFT RADOME.",Small,No Cloud,Unknown bird - small,N,0,100,0,No
215063,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,B-757-200,1,1,None,25/07/2002 0:00,No damage,UNITED AIRLINES,California,Landing Roll,None,FALSE,FALSE,HIT TOP OF CAPT'S WINDSHLD. INSPN. NO DMG.,Small,Overcast,Unknown bird - small,Y,0,0,0,Yes
215064,Airplane,LOGAN INTL,< 1000 ft,LEARJET-35,2 to 10,7,None,22/10/2001 0:00,No damage,BUSINESS,Massachusetts,Take-off run,None,FALSE,FALSE,3 BIRDS.,Small,Some Cloud,Finches,Y,0,0,0,No
215067,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737-300,1,1,None,22/04/2003 0:00,No damage,CONTINENTAL AIRLINES,Louisiana,Take-off run,None,FALSE,FALSE,ATIS WARNING. NO REPTD DMG.,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,Yes
215069,Airplane,NW ARKANSAS REGIONAL,< 1000 ft,FOKKER F100,1,1,None,8/07/2003 0:00,No damage,AMERICAN AIRLINES,Arkansas,Landing Roll,None,FALSE,FALSE,SUSPECT SML BARN OWL. NO DMG. THIS ARPT HAS AN UNUSUALLY LRG & ACTIVE MIXED SPECIES BIRD POPULATION AS IT IS RURAL AND NEEDS BIRD CONTROL BADLY.,Small,Some Cloud,Barn owl,Y,0,0,0,No
215074,Airplane,PORT COLUMBUS INTL,< 1000 ft,B-757-200,2 to 10,7,None,8/06/2003 0:00,No damage,DELTA AIR LINES,Ohio,Take-off run,Fog,FALSE,FALSE,BIRDS REPTD AS 5 CLAY COLORED ROBINS.,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
215082,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,B-737-300,1,1,None,23/04/2003 0:00,Caused damage,SOUTHWEST AIRLINES,Texas,Approach,None,FALSE,FALSE,ATIS WARNING. #2 ENG FAN BLADES (5-6) BENT.,Medium,No Cloud,Unknown bird - medium,Y,0,"1,600",0,Yes
215088,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,B-767-300,1,1,None,19/04/2003 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,FALSE,FALSE,NO DMG.,Medium,No Cloud,Unknown bird - medium,N,0,0,0,Yes
215092,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,ATR-72,1,1,None,9/10/2001 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,"BIRD SHOWED NO SIGNS OF TRAUMA. (DATA ENTRY NOTE: N# 494AT NOT FOUND, ASSUME 494AE WAS CORRECT N#.)",Small,Overcast,Scissor-tailed flycatcher,Y,0,0,0,No
215093,Airplane,PORTLAND INTL (OR),< 1000 ft,EMB-120,1,1,None,20/08/2002 0:00,No damage,SKYWEST AIRLINES,Oregon,Landing Roll,None,TRUE,FALSE,,Small,Some Cloud,Tree swallow,Y,0,0,0,No
215094,Airplane,NEW ORLEANS INTL,< 1000 ft,B-737,1,1,None,1/03/2002 0:00,No damage,SOUTHWEST AIRLINES,Louisiana,Take-off run,Rain,FALSE,FALSE,PILOT CALLED FOR A MECHANIC AT DESTINTION (KIND). NO DMG.,Small,Overcast,Common grackle,Y,0,0,0,Yes
215096,Airplane,SOUTHWEST FLORIDA INTL ARPT,< 1000 ft,MD-88,1,1,None,11/07/2001 0:00,No damage,DELTA AIR LINES,Florida,Landing Roll,Rain,FALSE,FALSE,SML BIRD GLANCED OFF RADOME. REMAINS FOUND 6000' FROM APCH END.,Small,Overcast,Red-winged blackbird,Y,0,0,0,No
215099,Airplane,NORTH CENTRAL WEST VIRGINIA ARPT,< 1000 ft,CL-RJ100/200,1,1,None,22/10/2002 0:00,Caused damage,COMAIR AIRLINES,West Virginia,Approach,None,FALSE,FALSE,REMOVED PAINT FROM SURFACE,Medium,No Cloud,Unknown bird - medium,N,0,300,0,No
215101,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,FOKKER F100,2 to 10,7,None,9/08/2002 0:00,No damage,AMERICAN AIRLINES,Alabama,Landing Roll,Rain,FALSE,FALSE,"ATIS WARNING. 2 DOVES. BIRD REPTD AS DOVE, ASSUME MOURNING DOVE FROM LOCATION.",Small,Some Cloud,Mourning dove,Y,0,0,0,No
215104,Airplane,ADAMS FIELD ARPT,> 1000 ft,B-737-500,1,1,None,28/05/2002 0:00,No damage,SOUTHWEST AIRLINES,Arkansas,Descent,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"4,000",0,Yes
215106,Airplane,AQUASCALIENTES,< 1000 ft,EMB-145,2 to 10,10,Other,18/07/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,N/A,Approach,None,FALSE,FALSE,NO DMG. AIRCRAFT OUT OF SERVICE FOR 2.5 HOURS.,Small,No Cloud,Unknown bird - small,N,0,25,0,No
215108,Airplane,SACRAMENTO INTL,> 1000 ft,LEARJET-25,1,1,None,24/12/2001 0:00,Caused damage,BUSINESS,California,Approach,None,FALSE,FALSE,INGESTION. 4 INNER BLADES OF COMPRESSOR DAMAGED. 2 OUTER BLADES OF ENG DAMAGED.,Medium,No Cloud,Unknown bird - medium,N,0,"1,200",0,No
215121,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,> 1000 ft,B-737-700,1,1,None,23/04/2002 0:00,No damage,SOUTHWEST AIRLINES,Florida,Approach,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"1,800",0,Yes
215124,Airplane,INDIANAPOLIS INTL,> 1000 ft,MD-82,1,1,None,4/09/2002 0:00,No damage,AMERICAN AIRLINES,Indiana,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"2,000",0,No
215125,Airplane,LIHUE ARPT,< 1000 ft,B-737-200,1,1,None,12/12/2001 0:00,No damage,ALOHA AIRLINES,Hawaii,Climb,None,FALSE,FALSE,REMAINS FOUND ON GEAR DOOR.,Medium,No Cloud,Unknown bird - medium,N,0,20,0,Yes
215130,Airplane,PHILADELPHIA INTL,> 1000 ft,MD-88,2 to 10,3,None,28/09/2002 0:00,No damage,DELTA AIR LINES,Pennsylvania,Approach,None,FALSE,FALSE,NO DMG.  BIRD REMAINS MARKED POINTS OF IMPACT ON RADOMEAND L WING LE.,Small,No Cloud,Unknown bird - small,N,0,"1,500",0,No
215133,Airplane,PORTLAND INTL (OR),< 1000 ft,DC-10-10,1,1,None,6/08/2002 0:00,No damage,HAWAIIAN AIR,Oregon,Take-off run,None,FALSE,FALSE,BIRD WAS GRAY. BIRD HIT FUSELAGE ABOVE CAPT'S WINDSHLD. REPT WAS SUBMITTED AT HONOLULU INTL AFTER A/C LANDED. 2ND REPT SAYS PILOT REPTD HITTING A SML BLACK BIRD.,Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
215138,Airplane,GREATER KANKAKEE ARPT,< 1000 ft,CITATION II,1,1,None,20/08/2002 0:00,No damage,BUSINESS,Illinois,Take-off run,None,FALSE,FALSE,REMAINS NOT FOUND.,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
215139,Airplane,GROTON-NEW LONDON AR,< 1000 ft,BA-31 JETSTR,1,1,None,13/08/2003 0:00,No damage,BOSTON-MAINE AIRWAYS,Connecticut,Landing Roll,Fog,FALSE,FALSE,NO DMG REPTD,Small,Overcast,Mourning dove,N,0,0,0,No
215143,Airplane,ORLANDO INTL,< 1000 ft,A-320,1,1,Precautionary Landing,16/03/2002 0:00,Caused damage,US AIRWAYS*,Florida,Take-off run,None,TRUE,TRUE,ATIS WARNING.  BIRD STRIKE AT ROTATION. RETD TO MCO. FEATHERS RECOVERD FROM ENG AND ID'D BY SMITHSONIAN. FAA 332. BIRD REPTD AS POSSIBLE GULL OR GREAT BLUE HERON AT FIRST. ALERT 2 WAS CALLED.,Medium,No Cloud,Red-tailed hawk,Y,0,0,0,No
215145,Airplane,LOUISA COUNTY ARPT/FREEMAN FLD,< 1000 ft,BE-23 SUNDOWNER,1,1,Other,7/04/2002 0:00,Caused damage,PRIVATELY OWNED,Virginia,Approach,None,FALSE,FALSE,SAW A DEER ABOUT 50 YARDS AHEAD WHEN 5' FROM T/D AND APPLIED FULL POWER TO DO A GO-AROUND. FELT JOLT IN TAIL. OTHER DEER HAD HIT US.  STABILATOR JAMMED CAUSING A/C TO CLIMB & ALMOST STALL. SAW LRG DENT ON L OTBD LE OF STABILATOR FROM COCKPIT. FLEW THE PAT,Large,No Cloud,White-tailed deer,N,"12,677",5,0,No
215146,Airplane,SANTA FE MUNICIPAL,< 1000 ft,BE-1900,1,1,None,21/08/2001 0:00,No damage,GREAT LAKES AIRLINES,New Mexico,Take-off run,None,FALSE,FALSE,,Small,No Cloud,Burrowing owl,N,0,0,0,No
215147,Airplane,SALT LAKE CITY INTL,< 1000 ft,A-320,1,1,None,8/09/2001 0:00,No damage,JETBLUE AIRWAYS,Utah,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,200,0,No
215153,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,B-737-700,1,1,None,27/04/2003 0:00,No damage,SOUTHWEST AIRLINES,Missouri,Climb,None,FALSE,FALSE,ATIS WARNING. NO DMG.,Small,No Cloud,Unknown bird - small,Y,0,600,0,Yes
215163,Airplane,MIAMI INTL,< 1000 ft,B-757-200,1,1,None,6/06/2002 0:00,No damage,AMERICAN AIRLINES,Florida,Take-off run,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,N,0,0,0,Yes
215165,Airplane,LANAI ARPT,< 1000 ft,B-717-200,1,1,None,12/04/2002 0:00,No damage,HAWAIIAN AIR,Hawaii,Approach,None,FALSE,FALSE,DOVE OR SPARROW,Small,No Cloud,Unknown bird - small,N,0,10,0,No
215167,Airplane,DENVER INTL AIRPORT,< 1000 ft,MD-80,1,1,None,17/12/2002 0:00,No damage,AMERICAN AIRLINES,Colorado,Climb,None,FALSE,FALSE,HIT JUST ABOVE CAPT'S WINDOW.,Small,Some Cloud,Unknown bird - small,N,0,200,0,No
215169,Airplane,MEADOW LAKE ARPT,> 1000 ft,MOONEY-20K,1,1,Precautionary Landing,26/04/2002 0:00,Caused damage,PRIVATELY OWNED,Colorado,Approach,None,FALSE,FALSE,"BIRD HIT RT SIDE OF WINDSCREEN ABOUT 8"" RT OF CENTER AND ABOUT 3"" ABOVE TOP OF COWLING AND OPENED A 1' DIAMETER HOLE ON RHS OF WINDSCREEN. EXCEPT FOR BLOOD AND A FEW FEATHERS, MOST OF BIRD REMAINED OUTSIDE AND WERE NOT RECOVERED. A/C CONTROLLABILITY WAS O",Medium,No Cloud,Unknown bird - medium,N,"2,409","1,800",0,No
215170,Airplane,LAMBERT-ST LOUIS INTL,< 1000 ft,MD-80,1,1,None,3/12/2002 0:00,No damage,AMERICAN AIRLINES,Missouri,Take-off run,None,FALSE,FALSE,ATIS WARNING,Small,Overcast,Unknown bird - small,Y,0,0,0,No
215173,Airplane,W K KELLOGG ARPT,< 1000 ft,PA-34 SENECA,1,1,None,22/07/2002 0:00,No damage,BUSINESS,Michigan,Take-off run,None,TRUE,FALSE,ARPT OPS REMOVED CARCAS. A/C INSPN FOUND EVIDENCE ON HORIZ STABIL. HAD MAINT INSPCT AS A PRECAUTIONARY MEASURE.,Small,Some Cloud,American kestrel,N,0,0,0,No
215181,Airplane,COLORADO SPRINGS MUNICIPAL,< 1000 ft,MD-80,1,1,None,3/07/2001 0:00,No damage,AMERICAN AIRLINES,Colorado,Take-off run,None,FALSE,FALSE,NO DMG,Small,No Cloud,Unknown bird - small,N,0,0,0,No
215187,Airplane,DES MOINES INTL,< 1000 ft,BE-1900,2 to 10,3,None,11/10/2002 0:00,No damage,AIR MIDWEST,Iowa,Approach,None,FALSE,FALSE,PIGEON OR DOVE,Small,No Cloud,Unknown bird - small,N,0,50,0,No
215193,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,A-320,1,1,None,29/04/2003 0:00,No damage,JETBLUE AIRWAYS,Florida,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,Y,0,800,0,No
215201,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-83,1,1,None,20/05/2002 0:00,No damage,AMERICAN AIRLINES,Texas,Landing Roll,None,FALSE,FALSE,,Medium,Some Cloud,Unknown bird - medium,Y,0,0,0,No
215202,Airplane,GREATER PITTSBURGH,> 1000 ft,DORNIER 328,1,1,None,3/07/2002 0:00,No damage,PACIFIC ISLAND AVIATION,Pennsylvania,Climb,None,FALSE,FALSE,NO DMG FOUND,Small,Some Cloud,Unknown bird - small,N,0,"1,500",0,No
215203,Airplane,GULFPORT BILOXI REGIONAL,> 1000 ft,BE-33,1,1,None,9/05/2002 0:00,No damage,PRIVATELY OWNED,Mississippi,Approach,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Northern mockingbird,N,0,"1,200",0,No
215207,Airplane,LOGAN INTL,< 1000 ft,EMB-135,2 to 10,3,None,3/08/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Massachusetts,Landing Roll,None,FALSE,FALSE,POSSIBLE STARLINGS. GROUND/MX CREW FOUND & DISPOSED OF BIRD FEATHERS BEFORE ARPT MGR ARRIVED.,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
215209,Airplane,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,None,19/08/2002 0:00,No damage,COMAIR AIRLINES,Kentucky,Approach,None,FALSE,FALSE,STARLING OR SIMILAR. ARPT HAS STANDING NOTAM RE BIRDS,Small,Overcast,Unknown bird - small,Y,0,5,0,No
215210,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737,2 to 10,4,None,23/07/2002 0:00,No damage,SOUTHWEST AIRLINES,California,Take-off run,None,TRUE,FALSE,PILOT REPTD STRIKING A COUPLE OF DUCKS. ONLY 1 WAS FOUND.,Medium,Overcast,Gadwall,Y,0,0,0,Yes
215211,Airplane,BOISE AIR TERMINAL/GOWEN FIELD,< 1000 ft,PA-31T CHEYENNE,1,1,None,12/07/2002 0:00,No damage,BUSINESS,Idaho,Climb,None,FALSE,FALSE,NO DMG. SPARROW?,Small,No Cloud,Unknown bird - small,N,0,30,0,No
215214,Airplane,TUCSON INTL,> 1000 ft,MD-82,1,1,None,28/02/2002 0:00,No damage,AMERICAN AIRLINES,Arizona,Climb,None,FALSE,FALSE,30-35 NM SE TUS,Medium,No Cloud,Unknown bird - medium,N,0,"16,500",0,No
215224,Airplane,GREATER PITTSBURGH,> 1000 ft,B-737-300,1,1,None,27/05/2002 0:00,No damage,US AIRWAYS*,Pennsylvania,Descent,None,FALSE,FALSE,,Small,Overcast,Unknown bird - small,N,0,"9,000",0,Yes
215227,Airplane,SAN FRANCISCO INTL ARPT,< 1000 ft,A-320,1,1,None,12/07/2002 0:00,No damage,AIR CANADA,California,Take-off run,None,FALSE,FALSE,,Small,Overcast,European starling,Y,0,0,0,No
215230,Airplane,PORTLAND INTL (OR),< 1000 ft,B-737-200,1,1,None,4/12/2001 0:00,No damage,UNITED AIRLINES,Oregon,Take-off run,Rain,FALSE,FALSE,BIRD HIT L FRONT WINDSHLD. 1/2  MAN HOURS.,Small,Overcast,Barn owl,Y,0,0,0,Yes
215236,Airplane,ATLANTIC CITY INTL,< 1000 ft,MD-80,1,1,Aborted Take-off,25/07/2002 0:00,No damage,SPIRIT AIRLINES,New Jersey,Take-off run,Rain,FALSE,FALSE,"NO DMG. # BIRDS HIT NOT REPTD, ASSUME 1.",Small,Overcast,Unknown bird - small,Y,0,0,0,No
215237,Airplane,PHILADELPHIA INTL,< 1000 ft,B-757-200,2 to 10,5,None,1/09/2002 0:00,Caused damage,AMERICAN AIRLINES,Pennsylvania,Landing Roll,Rain,FALSE,FALSE,"L WING FLAPS DAMAGED. A/C OTS. BIRDS REPTD AS GEESE, ASSUME CAGO FROM DATE AND LOCATION.",Large,Overcast,Canada goose,Y,0,0,0,Yes
215240,Airplane,PORTLAND INTL (OR),< 1000 ft,B-757-200,1,1,None,1/07/2002 0:00,No damage,AMERICAN AIRLINES,Oregon,Take-off run,None,FALSE,FALSE,ATIS WARNING. DATA ENTRY NOTE: AIRCRAFT REPTD AS 737-300 BUT N# SHOWS 757-200,Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
215242,Airplane,VAN NUYS ARPT,< 1000 ft,LEARJET-35,1,1,None,19/06/2002 0:00,No damage,BUSINESS,California,Take-off run,None,FALSE,FALSE,NO DMG REPTD BY CREW.,Small,Overcast,Mourning dove,N,0,0,0,No
215249,Airplane,SACRAMENTO INTL,< 1000 ft,B-737-300,1,1,None,10/06/2002 0:00,No damage,SOUTHWEST AIRLINES,California,Take-off run,None,FALSE,FALSE,NO DMG. RADAR WAS ON AT TIME OF STRIKE FOR BIRD AVOIDANCE.,Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
215251,Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,SAAB-340,1,1,None,13/07/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Approach,None,FALSE,FALSE,ABOVE CAPT'S WINDSHLD,Small,Some Cloud,Unknown bird - small,N,0,"2,400",0,No
215252,Airplane,BATON ROUGE METRO,< 1000 ft,EMB-145,1,1,None,13/07/2002 0:00,No damage,AMERICAN EAGLE AIRLINES,Louisiana,Approach,None,FALSE,FALSE,BLACK IN COLOR. HIT F/O'S WINDSHLD. NO DMG. OUT OF SERVICE 1.5 HRS,Small,Some Cloud,Blackbirds,N,0,800,0,No
215263,Airplane,FORD ARPT,< 1000 ft,BE-1900,1,1,None,26/09/2001 0:00,No damage,GREAT LAKES AIRLINES,Michigan,Approach,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,50,0,No
215266,Airplane,ORLANDO SANFORD INTL AIRPORT,< 1000 ft,C-172,1,1,None,28/07/2002 0:00,No damage,BUSINESS,Florida,Climb,None,FALSE,FALSE,CONTD FLT. NO DMG.,Small,Some Cloud,Eastern meadowlark,N,0,100,0,No
215272,Airplane,AIRBORNE AIRPARK,< 1000 ft,DC-8-63,2 to 10,3,None,4/02/2003 0:00,No damage,ABX AIR,Ohio,Approach,Snow,FALSE,FALSE,FLEW THRU A FLOCK OF STARLINGS. CONFIRMED 1 STRIKE ON F/O'S WINDSHLD. POSSIBLY MORE. NO DMG.,Small,Overcast,European starling,N,0,50,0,No
215277,Airplane,WILL ROGERS WORLD ARPT,> 1000 ft,B-737-200,1,1,None,15/09/2002 0:00,No damage,SOUTHWEST AIRLINES,Oklahoma,Approach,None,FALSE,FALSE,NO DMG.,Small,Some Cloud,Unknown bird - small,N,0,"6,500",0,Yes
215284,Airplane,SAN ANTONIO INTL,< 1000 ft,B-757-200,1,1,None,28/08/2001 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
215286,Airplane,CHARLOTTE/DOUGLAS INTL ARPT,< 1000 ft,MD-80,1,1,None,20/07/2002 0:00,No damage,AMERICAN AIRLINES,North Carolina,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,200,0,No
215288,Airplane,SLIDELL AIRPORT,< 1000 ft,C-441 CONQUE,2 to 10,5,Engine Shut Down,20/11/2002 0:00,Caused damage,BUSINESS,Louisiana,Landing Roll,None,FALSE,FALSE,"TWO DEER STRUCK BOTH ENGINES (PROPS) SHORTLY AFTER TOUCHDOWN. BENT BOTH PROPS, DAMAGED L ENGINE INLET, TORE OF LEFT GEAR DOOR.",Large,Overcast,White-tailed deer,N,"163,538",0,0,No
215290,Airplane,FORT LAUDERDALE/HOLLYWOOD INTL,< 1000 ft,B-717-200,1,1,None,17/08/2002 0:00,No damage,AIRTRAN AIRWAYS,Florida,Take-off run,None,TRUE,FALSE,NO DMG. A DELTA FLT WAS DELAYED 5 MINS FOR TAKE-OFF FOR RWY INSPN. AND REMOVAL OF CARCASS.,Small,Some Cloud,Rock pigeon,Y,0,0,0,No
215291,Airplane,BRADLEY INTL,> 1000 ft,B-737-200,1,1,None,25/05/2002 0:00,No damage,DELTA AIR LINES,Connecticut,Approach,None,FALSE,FALSE,NO DMG. OR DOWN TIME,Medium,No Cloud,Unknown bird - medium,N,0,"3,000",0,Yes
