Record ID,Aircraft: Type,Airport: Name,Altitude bin,Aircraft: Make/Model,Wildlife: Number struck,Wildlife: Number Struck Actual,Effect: Impact to flight,FlightDate,Effect: Indicated Damage,Aircraft: Airline/Operator,Origin State,When: Phase of flight,Conditions: Precipitation,Remains of wildlife collected?,Remains of wildlife sent to Smithsonian,Remarks,Wildlife: Size,Conditions: Sky,Wildlife: Species,Pilot warned of birds or wildlife?,Cost: Total $,Feet above ground,Number of people injured,Is Aircraft Large?
307664,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,ATR-72,1,1,None,29/10/2010 0:00,Caused damage,AMERICAN EAGLE AIRLINES,Texas,Approach,None,TRUE,FALSE,REMAINS REMOVED FROM R3 S OF RWY CENTERLINE. A/C HAD MINOR DMG TO THE ICE INDICATION SENSOR PROBE BELOW THE LEFT SIDE WINDSHLD. A/C WAS FINISHED FLYING FOR THE DAY AND WILL BE REPAIRED OVERNIGHT. JUVENILE BIRD.,Medium,No Cloud,Red-tailed hawk,Y,0,25,0,No
307666,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,DHC8 DASH 8,1,1,None,28/10/2010 0:00,No damage,COLGAN AIRWAYS,New Jersey,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,Y,0,"2,400",0,No
307667,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,B-737-300,1,1,None,28/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. BIRDSTRIKE UNDERSIDE OF NOSE.,Small,No Cloud,White-throated sparrow,Y,0,"2,500",0,Yes
307668,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,B-737-800,1,1,None,28/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. BIRDSTRIKE DIRECTLY ABOVE F/O SLIDING WINDOW.,Small,No Cloud,Ruby-crowned kinglet,Y,0,"3,000",0,Yes
307669,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-900,1,1,None,28/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN.,Small,No Cloud,Chipping sparrow,Y,0,200,0,Yes
307670,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,B-737-900,1,1,None,28/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. STRIKE ON L SIDE JUST IN FRONT OF PAX DOOR.,Small,No Cloud,White-throated sparrow,Y,0,"2,000",0,Yes
307672,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,MD-88,2 to 10,7,None,28/10/2010 0:00,No damage,DELTA AIR LINES,New Jersey,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. 1 STRIKE TO NOSE, 1 TO CO/P'S WINDSHLD.",Small,No Cloud,American robin,Y,0,"3,000",0,No
307674,Airplane,JOHN F KENNEDY INTL,> 1000 ft,EMB-190,1,1,None,28/10/2010 0:00,No damage,JETBLUE AIRWAYS,New York,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,"4,000",0,No
307675,Airplane,ORLANDO INTL,> 1000 ft,A-320,1,1,None,28/10/2010 0:00,No damage,JETBLUE AIRWAYS,Florida,Climb,None,FALSE,FALSE,NO DMG. CONTD FLT. REMNANTS SPLATTERED ON F/O'S WINDSCREEN.,Small,No Cloud,Unknown bird - small,N,0,"2,000",0,No
307676,Airplane,JOHN F KENNEDY INTL,> 1000 ft,A-320,1,1,None,28/10/2010 0:00,No damage,JETBLUE AIRWAYS,New York,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"4,000",0,No
307677,Airplane,MORRISTOWN MUNICIPAL ARPT,< 1000 ft,PA-31 NAVAJO,1,1,None,28/10/2010 0:00,No damage,BUSINESS,New Jersey,Take-off run,None,TRUE,FALSE,"1500 FT DOWN RWY 23, 10 FT RT OF CENTERLINE.",Small,No Cloud,American kestrel,Y,0,0,0,No
307680,Airplane,SALT LAKE CITY INTL,> 1000 ft,CL-RJ100/200,2 to 10,10,None,28/10/2010 0:00,Caused damage,SKYWEST AIRLINES,Utah,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. BOTH BAGS WERE GADWALL.,Medium,Some Cloud,Gadwall,Y,"241,277","6,600",0,No
307683,Airplane,LOGAN INTL,< 1000 ft,B-737-700,1,1,None,28/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Massachusetts,Take-off run,None,TRUE,TRUE,ID BY SMITHSONIAN. PILOT REPTD STRIKE ON T/O RUN. BIRD FOUND INTACT ON RT SIDE CENTERLINE 1500' DOWN RWY. FLT CONTD TO PHL.,Small,Some Cloud,American pipit,Y,0,0,0,Yes
307684,Airplane,DENVER INTL AIRPORT,> 1000 ft,B-737-700,1,1,None,28/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. NO DMG. HIT FLAPS.,Large,No Cloud,Snow goose,N,0,"2,000",0,Yes
307685,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-700,1,1,None,28/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"2,500",0,Yes
307686,Airplane,CHICAGO MIDWAY INTL ARPT,> 1000 ft,B-737-700,1,1,Precautionary Landing,28/10/2010 0:00,Caused damage,SOUTHWEST AIRLINES,Illinois,Climb,None,FALSE,FALSE,"EXTREMELY LOUD IMPACT NOISE, ACTUALLY CREATED A CONCUSSION IN COCKPIT. DIVERTED TO KANSAS CITY FOR INSPN. DEST WAS KSFO COCKPIT WINDOW WAS STRUCK. MX FOUND A DENT THAT WAS WITHIN LIMITS. MINOR DMG.",Large,No Cloud,Unknown bird - large,Y,0,"3,000",0,Yes
307687,Airplane,NASHVILLE INTL,> 1000 ft,B-737-700,1,1,None,28/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Tennessee,Approach,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"3,000",0,Yes
307688,Airplane,DALLAS LOVE FIELD ARPT,> 1000 ft,B-737-700,2 to 10,5,None,28/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Texas,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,N,0,"6,000",0,Yes
307689,Airplane,LAGUARDIA NY,< 1000 ft,A-320,1,1,None,28/10/2010 0:00,No damage,SPIRIT AIRLINES,New York,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. CAPT REPTD STRIKING SML TO MED BIRD ON SHORT FINAL FOR RWY 22. FEATHER SEEN UNDER PILOT'S WINDOW AND SNARGE ON UNDERSIDE OF L WING. NO DMG. REMAINS COLLECTED AND SENT TO S.I.,Small,Some Cloud,American robin,Y,0,900,0,No
307694,Airplane,JOHN F KENNEDY INTL,< 1000 ft,A-320,2 to 10,2,None,28/10/2010 0:00,No damage,US AIRWAYS,New York,Approach,None,FALSE,FALSE,BIRDS (POSSIBLY GULLS) WERE HIT ON FINAL APCH. HIT PORT FUSELAGE ABOUT 3' BELOW CAPT'S WINDOW. BIRDSTRIKES ALSO REPTD BY OTHER INBOUND A/C BEHIND AWE 16,Medium,No Cloud,Unknown bird - medium,N,0,300,0,No
307695,Airplane,NASHVILLE INTL,> 1000 ft,EMB-145,1,1,None,27/10/2010 0:00,No damage,CHAUTAUQUA AIRLINES,Tennessee,Descent,None,FALSE,FALSE,UNSURE IF DMG. STRIKE OCCURRED 20 MILES N OF BNA,Small,No Cloud,Unknown bird - small,Y,0,"4,700",0,No
307696,Airplane,HARDY-ANDERS FLD NATCHEZ-ADAMS CNTY,< 1000 ft,CITATIONJET,1,1,None,27/10/2010 0:00,No damage,BUSINESS,Mississippi,Landing Roll,None,FALSE,FALSE,"BIRD WAYON RWY, FLEW UP, STRUCK RT LEADING EDGE MIDWING. NO DMG",Small,Some Cloud,American woodcock,N,"3,080",0,0,No
307697,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-757-200,1,1,None,27/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Landing Roll,None,TRUE,FALSE,"OWL FOUND ON RWY 33L, CENTERLINE NEAR TWY J.",Small,Some Cloud,Barn owl,Y,0,0,0,Yes
307698,Airplane,GERALD R FORD INTL,< 1000 ft,DC-9-50,1,1,None,27/10/2010 0:00,No damage,DELTA AIR LINES,Michigan,Take-off run,None,TRUE,FALSE,"CARCASS RECOVERED ON SHOULDER OF 26L, NEAR A1. DELTA RAMP PERSONNEL ADVISED THIS IS SHIP # 9862",Medium,Some Cloud,Ring-billed gull,Y,0,0,0,No
307700,Airplane,BIRMINGHAM-SHUTTLESWORTH INTL,< 1000 ft,CITATION X,2 to 10,5,None,27/10/2010 0:00,No damage,EXECUTIVE JET AVIATION,Alabama,Landing Roll,Rain,TRUE,FALSE,ARPTBIOL WAS NOT NOTIFIED OF THE STRIKE.,Medium,Overcast,Unknown bird - medium,N,0,0,0,No
307701,Airplane,DENVER INTL AIRPORT,> 1000 ft,B-737-700,1,1,None,27/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Approach,None,FALSE,FALSE,,Medium,No Cloud,Unknown bird - medium,N,0,"1,200",0,Yes
307702,Airplane,METRO OAKLAND INTL,< 1000 ft,B-737-300,1,1,None,27/10/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Approach,None,FALSE,FALSE,STRIKE WAS 0.2 MILES FROM OAK ON FINAL APCH. NO DMG. VISIBLE IMPACT. BIRD REMAINS ON A/C. PIGEON SIZED BIRD.,Small,Some Cloud,Unknown bird - small,Y,0,250,0,Yes
307703,Airplane,WILL ROGERS WORLD ARPT,> 1000 ft,B-737-500,2 to 10,7,Precautionary Landing,27/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Oklahoma,Climb,None,FALSE,FALSE,MEDIUM SIZED BLACK BIRDS. CONTRACT MX INSPN OF A/C AND ENGINE. NO DMG. BORESCOPED REQUIRED WITHIN 10 CYCLES.,Medium,No Cloud,Unknown bird - medium,N,"1,027","1,100",0,Yes
307706,Airplane,HENDERSON FIELD,< 1000 ft,LOCKHEED C-130,1,1,None,27/10/2010 0:00,No damage,GOVERNMENT,Prince Edward Island,Approach,None,TRUE,FALSE,"PILOT REPTD SEEING A SML FLOCK OF ABOUT 5 BIRDS JUST AS HE WAS TOUCHING DOWN AND THOUGHT HE HIT THEM ALL. ONLY 1 CARCASS WAS FOUND, A BROWN NODDY CUT CLEAN IN HALF BY THE PROPELLER. NO DMG WAS REPTD. A/C LANDED SAFELY & DEPARTED W/O INCIDENT.",Small,Some Cloud,Brown noddy,Y,0,50,0,No
307707,Airplane,DARE COUNTY REGIONAL ARPT,< 1000 ft,C-206 STATIO,1,1,None,27/10/2010 0:00,No damage,GOVERNMENT,North Carolina,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN.,Medium,No Cloud,Ring-billed gull,N,0,0,0,No
307711,Airplane,BOB HOPE ARPT,> 1000 ft,CL-RJ700,1,1,None,26/10/2010 0:00,No damage,HORIZON AIR,California,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. STRIKE OCCURRED ON 10 MILE APCH WEST OF ARPT.,Small,No Cloud,Fox sparrow,Y,0,"4,500",0,No
307712,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-747-400,1,1,None,26/10/2010 0:00,No damage,JALWAYS,Hawaii,Take-off run,None,TRUE,FALSE,"PILOT REPTD STRIKING A BIRD DURING T/O RUN. CARCASS COLLECTED ON SHOULDER OF RWY 8R, AT 8000' REMAINDER MARKER, NORTH SIDE.",Small,Overcast,Pacific golden-plover,Y,0,0,0,No
307713,Airplane,SACRAMENTO EXECUTIVE ARPT,< 1000 ft,CIRRUS SR 20/22,2 to 10,9,None,26/10/2010 0:00,No damage,PRIVATELY OWNED,California,Approach,None,TRUE,FALSE,PILOT REPORTS THAT WHILE ON SHORT FINAL FOR RWY 20 (OVER THE NUMBERS) A FLOCK OF PIGEONS FLEW IN FRONT OF HIM. LANDED W/O INCIDENT.,Small,No Cloud,Rock pigeon,Y,0,30,0,No
307714,Airplane,PORTLAND INTL (OR),< 1000 ft,CL-RJ700,1,1,None,26/10/2010 0:00,No damage,SKYWEST AIRLINES,Oregon,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN. FOUND 1 FEATHER AND SML BLOOD SMEAR ON NOSE BELOW RT WINDSHLD. NO CARCASS FOUND ON RWY & NO IMPACT TO OPERATIONS.,Small,Overcast,Perching birds (y),Y,0,0,0,No
307715,Airplane,PORTLAND INTL (OR),< 1000 ft,CL-RJ700,1,1,None,26/10/2010 0:00,No damage,SKYWEST AIRLINES,Oregon,Landing Roll,None,TRUE,FALSE,FLEW THRU A LARGE FLOCK OF BIRDS AT T/D WITH 1 STRIKING THE PITOT TUBE. NO IMPACT TO OPERATIONS.,Small,Overcast,American pipit,Y,0,0,0,No
307716,Airplane,PORT COLUMBUS INTL,< 1000 ft,B-737-300,1,1,None,26/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Ohio,Take-off run,Rain,FALSE,FALSE,UNABLE TO DETERMINE WHICH ENG HAD INGESTION (DATA ENTRY NOTE: DEFAULT IS #1 ENG),Small,Overcast,Unknown bird - small,Y,0,0,0,Yes
307717,Airplane,ALBANY INTL,< 1000 ft,B-737-700,1,1,None,26/10/2010 0:00,No damage,SOUTHWEST AIRLINES,New York,Take-off run,None,FALSE,FALSE,NO DMG. STRIKE UNKN UNTIL HALF WAY TO BWI. RADIO CALL INFO'D BIRD REMAINS FOUND.,Small,No Cloud,Unknown bird - small,Y,0,0,0,Yes
307718,Airplane,AUSTIN-BERGSTROM INTL,> 1000 ft,B-737-700,1,1,None,26/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Texas,Approach,None,TRUE,FALSE,NO ABNORMAL ENG INDICTIONS.,Small,No Cloud,Unknown bird - small,Y,0,"2,000",0,Yes
307721,Airplane,GEORGE BUSH INTERCONTINENTAL,< 1000 ft,A-319,1,1,None,26/10/2010 0:00,No damage,US AIRWAYS,Texas,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,200,0,No
307722,Airplane,MC CLELLAN AIRFIELD,< 1000 ft,LOCKHEED C-130,1,1,Aborted Take-off,26/10/2010 0:00,No damage,GOVERNMENT,California,Take-off run,None,FALSE,FALSE,1,Small,No Cloud,Unknown bird - small,N,0,0,0,No
307723,Airplane,ORLANDO SANFORD INTL AIRPORT,< 1000 ft,CIRRUS SR 20/22,1,1,None,25/10/2010 0:00,No damage,BUSINESS,Florida,Landing Roll,None,FALSE,FALSE,NO DMG,Small,Some Cloud,Unknown bird - small,N,0,0,0,No
307724,Airplane,TRACY MUNICIPAL ARPT,< 1000 ft,C-152,1,1,Precautionary Landing,25/10/2010 0:00,Caused damage,PRIVATELY OWNED,California,Climb,None,FALSE,FALSE,HIT L WING LEADING EDGE ABOVE PITOT TUBE. PUSHED IN A BIT. REPLACING SKIN SECTION SINCE IT CAUGHT A RIB AND PATCHING ACROSS THE RIB WOULD BE DIFFICULT OR PROHIBITIVE.,Medium,No Cloud,Unknown bird - medium,Y,"7,290","1,000",0,No
307737,Airplane,LOS ANGELES INTL,> 1000 ft,B-737-300,1,1,None,29/09/2010 0:00,No damage,SOUTHWEST AIRLINES,California,Descent,None,FALSE,FALSE,NO DMG.,Small,No Cloud,Unknown bird - small,N,0,"10,400",0,Yes
307762,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,EMB-145,1,1,None,5/10/2010 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Ohio,Approach,Rain,TRUE,TRUE,ID BY SMITHSONIAN. NO DMG. SNARGE REMVD FROM A/C. UNKNOWN HOW MANY BIRDS WERE STRUCK.,Small,Overcast,Horned lark,Y,0,10,0,No
307763,Airplane,LIHUE ARPT,< 1000 ft,B-717-200,1,1,None,5/10/2010 0:00,No damage,HAWAIIAN AIR,Hawaii,Landing Roll,None,TRUE,TRUE,ID BY SMITHSONIAN. DURING L/R A FLOCK OF BIRDS (4) ROSE FROM RWY. NO IMPACT FELT BUT POSTFLT INSPN REVEALED EVID OF IMPACT WITH BIRD. ATIS WARNING.,Small,Some Cloud,Pacific golden-plover,Y,0,0,0,No
307764,Airplane,NEW ORLEANS INTL,< 1000 ft,A-320,1,1,None,5/10/2010 0:00,No damage,JETBLUE AIRWAYS,Louisiana,Approach,None,FALSE,FALSE,A/C INSPECTED BY MX. NO DMG.,Small,No Cloud,Unknown bird - small,N,0,50,0,No
307765,Airplane,KANSAS CITY INTL,< 1000 ft,EMB-190,1,1,None,5/10/2010 0:00,No damage,MIDWEST AIRLINES,Missouri,Approach,None,TRUE,TRUE,ID BY SMITHSONIAN. A/C STRUCK SMALL BIRD APPROX 1/2 MILE N OF APRCH END OF RWY 19R AT APPROX 250 AGL. BIRD STRUCK RT HALF OF WINDSHIELD.  NO DMG. A/C LANDED UNEVENTFULLY.,Small,No Cloud,Savannah sparrow,Y,0,250,0,No
307766,Airplane,BARNSTABLE MUNICIPAL,< 1000 ft,C-414,1,1,None,5/10/2010 0:00,No damage,PRIVATELY OWNED,Massachusetts,Landing Roll,"Fog, Rain",TRUE,FALSE,,Small,Overcast,Killdeer,Y,0,0,0,No
307767,Airplane,FLOYD BENNETT MEMORIAL,< 1000 ft,HAWKER 800,1,1,None,5/10/2010 0:00,Caused damage,BUSINESS,New York,Approach,None,TRUE,FALSE,PILOT INFORMED WHEN HE WAS ON FINAL APRCH THAT SEA GULLS WERE ON APRCH END OF RWY 1. LT FLAP STRUCK AND DAMAGED. NEEDED TO BE REPLACED.,Medium,Overcast,Ring-billed gull,Y,"5,134",10,0,No
307773,Airplane,PALM BEACH INTL,< 1000 ft,B-737-300,1,1,None,5/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Florida,Take-off run,None,FALSE,FALSE,NO DMG NOTED. NO ABNORMAL SMELL OR ENG INDICATIONS.,Small,Some Cloud,Unknown bird - small,N,0,0,0,Yes
307774,Airplane,CHICAGO MIDWAY INTL ARPT,< 1000 ft,B-737-700,1,1,None,5/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Illinois,Climb,None,TRUE,FALSE,NO DMG.  ID BY USDA/WS.,Small,No Cloud,White-throated sparrow,N,0,200,0,Yes
307942,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,MD-80,1,1,None,3/10/2010 0:00,No damage,AMERICAN AIRLINES,Texas,Take-off run,None,TRUE,FALSE,BIRD STRUCK DURING DEPARTURE ROTATION. A/C CONT. NO DMG REPTD.,Small,No Cloud,Mourning dove,N,0,0,0,No
307943,Airplane,DALLAS/FORT WORTH INTL ARPT,< 1000 ft,EMB-145,1,1,None,3/10/2010 0:00,No damage,AMERICAN EAGLE AIRLINES,Texas,Landing Roll,Snow,TRUE,FALSE,PILOT REPTD STRIKING A BIRD ON LANDING ON RWY 36L. BIRD FOUND ON RWY 5 FT E OF C/L AT TWY A.,Small,Some Cloud,Mourning dove,Y,0,0,0,No
307944,Airplane,COLUMBIA METRO,< 1000 ft,CL-RJ100/200,1,1,None,3/10/2010 0:00,No damage,ATLANTIC SOUTHEAST,South Carolina,Climb,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,500,0,No
307945,Airplane,COLORADO SPRINGS MUNICIPAL,< 1000 ft,EMB-145,1,1,None,3/10/2010 0:00,No damage,EXPRESSJET (CONTINENTAL EXPRS),Colorado,Take-off run,None,TRUE,FALSE,,Small,No Cloud,Horned lark,N,0,0,0,No
307946,Airplane,CLEVELAND-HOPKINS INTL ARPT,< 1000 ft,CL-RJ100/200,1,1,None,3/10/2010 0:00,No damage,PINNACLE,Ohio,Landing Roll,Rain,FALSE,FALSE,ATIS WARNING. LIGHT RAIN.,Small,Overcast,Unknown bird - small,Y,0,0,0,No
307947,Airplane,WILL ROGERS WORLD ARPT,< 1000 ft,CL-RJ700,1,1,None,3/10/2010 0:00,No damage,SKYWEST AIRLINES,Oklahoma,Climb,Rain,TRUE,TRUE,ID BY SMITHSONIAN. SKW PILOT REPTD TO DELTA TOWER THAT IT HAD STRUCK A BIRD ON DEPARTURE FROM OKLAHOMA CITY. SAMPLE TAKEN FROM NOSE GEAR DOORS FOR ID. NO DMG TO A/C LOCATED. RWY REPTD AS 34R.,Small,Some Cloud,Killdeer,Y,0,20,0,No
307948,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,None,3/10/2010 0:00,No damage,SKYWEST AIRLINES,Utah,Climb,None,FALSE,FALSE,JUST AFTER T/O FROM KSLC A/C STRUCK CALIFORNIA GULL. DID NOT RETURN BACK TO KSLC. CONT FLT TO BURBANK. FLT # REPTD AS 182W.,Medium,Some Cloud,California gull,Y,0,400,0,No
307949,Airplane,DENVER INTL AIRPORT,> 1000 ft,B-737-700,1,1,None,3/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Colorado,Climb,None,FALSE,FALSE,15 NM WEST.,Small,Some Cloud,Unknown bird - small,N,0,"6,100",0,Yes
307950,Airplane,BALTIMORE WASH INTL,> 1000 ft,B-737-300,1,1,None,3/10/2010 0:00,No damage,SOUTHWEST AIRLINES,Maryland,Approach,None,FALSE,FALSE,SMALL BIRD HIT THE FRWD FUSELAGE JUST ABOVE THE WINDSHIELD.,Small,Overcast,Unknown bird - small,N,0,"5,000",0,Yes
307951,Airplane,NEWARK LIBERTY INTL ARPT,> 1000 ft,B-777-200,1,1,None,12/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN, PILOT REPORT ONLY SEEING ONE. NO FEATHERS PRESENT ONLY BLOOD STRIKE ON TOP RT SIDE WINDSHIELD.",Medium,No Cloud,Ring-billed gull,Y,0,"1,500",0,No
307952,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,B-737-800,2 to 10,6,None,12/10/2010 0:00,No damage,CONTINENTAL AIRLINES,New Jersey,Take-off run,None,TRUE,FALSE,"ONE KESTREL FOUND ON RWY 4L, S OF TWY V1. KESTREL FOUND 4L, S OF TWY C.",Small,Overcast,American kestrel,Y,0,0,0,Yes
307954,Airplane,NEWARK LIBERTY INTL ARPT,< 1000 ft,MD-90-30,1,1,None,12/10/2010 0:00,No damage,DELTA AIR LINES,New Jersey,Landing Roll,None,FALSE,FALSE,PILOT REPTD STRIKE 4R AND K. NOTHING FOUND ON RWY. LT SIDE RADOME. NO DMG.,Small,No Cloud,Unknown bird - small,Y,0,0,0,No
307956,Airplane,BOISE AIR TERMINAL/GOWEN FIELD,< 1000 ft,A-320,1,1,None,12/10/2010 0:00,No damage,DELTA AIR LINES,Idaho,Take-off run,None,TRUE,FALSE,NO DMG REPTD. JUST BELOW CO-PILOT WINDOW.,Medium,No Cloud,Red-tailed hawk,Y,0,0,0,No
307958,Airplane,NEW ORLEANS INTL,> 1000 ft,A-319,1,1,None,12/10/2010 0:00,No damage,FRONTIER AIRLINES,Louisiana,Climb,None,FALSE,FALSE,NO DMG. NO INJURIES. LARGE BLACK BIRD. 5 MILES W KMSY.,Large,No Cloud,Unknown bird - large,Y,0,"2,000",0,No
307959,Airplane,MINETA SAN JOSE INTL,< 1000 ft,DHC8 DASH 8,1,1,None,12/10/2010 0:00,No damage,HORIZON AIR,California,Take-off run,None,TRUE,FALSE,"FLT CREW OF QXE 405 REPTD HITTING THE BIRD DURING T/O ROLL RWY 30R. ARPT OPS RESPONDED, INSPECTED RWY AND REMVD BIRD REMAINS. A/C CONT TO DEST.",Medium,No Cloud,Red-tailed hawk,Y,0,0,0,No
307965,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CL-RJ100/200,1,1,None,12/10/2010 0:00,No damage,PINNACLE,Michigan,Take-off run,None,TRUE,FALSE,ONE MOURNING DOVE REMVD RWY 22L APPROX 500 FT N OF TWY V. A/C DID NOT RETURN TO LAND. NO DMG REPTD BY AIRLINE.,Small,No Cloud,Mourning dove,Y,0,0,0,No
307966,Airplane,DETROIT METRO WAYNE COUNTY ARPT,< 1000 ft,CL-RJ100/200,1,1,None,12/10/2010 0:00,No damage,PINNACLE,Michigan,Take-off run,None,TRUE,FALSE,ONE HORNED LARK REMVD FROM RWY 21R APPROX 800 FT N OF TWY V. A/C DID NOT RETURN TO LAND. NO DMG REPTD BY AIRLINE.,Small,No Cloud,Horned lark,Y,0,0,0,No
307971,Airplane,MANAGUA INTL ARPT,< 1000 ft,B-737-800,1,1,None,23/10/2010 0:00,No damage,AMERICAN AIRLINES,N/A,Landing Roll,None,FALSE,FALSE,FUSELAGE REQUIRED CLEANING.,Medium,Some Cloud,Unknown bird - medium,N,0,0,0,Yes
307974,Airplane,RALEIGH-DURHAM INTL,< 1000 ft,A-300,1,1,None,23/10/2010 0:00,No damage,FEDEX EXPRESS,North Carolina,Climb,None,FALSE,FALSE,,Small,No Cloud,Unknown bird - small,Y,0,470,0,No
307979,Airplane,LOGAN INTL,< 1000 ft,A-320,1,1,None,23/10/2010 0:00,No damage,JETBLUE AIRWAYS,Massachusetts,Approach,None,FALSE,FALSE,NO DMG TO ENG. BORESCOPE CLEAN.,Medium,No Cloud,Unknown bird - medium,N,0,600,0,No
307981,Airplane,SALT LAKE CITY INTL,< 1000 ft,CL-RJ100/200,1,1,None,23/10/2010 0:00,No damage,SKYWEST AIRLINES,Utah,Landing Roll,None,TRUE,FALSE,"DURING R/O ARRIVAL, BIRD FLEW ACROSS RWY FROM THE SIDE AND WAS HIT BY A/C. UPON INVESTIGATION, NO DMG. REMAINS OF BIRD FOUND AND REMVD FROM RWY.",Medium,Overcast,Red-tailed hawk,Y,0,0,0,No
307984,Airplane,HONOLULU INTL ARPT,< 1000 ft,B-767-300,1,1,None,23/10/2010 0:00,No damage,UNITED AIRLINES,Hawaii,Approach,None,FALSE,FALSE,BIRD DESCRIBED AS WHITE.,Medium,No Cloud,Unknown bird - medium,Y,0,100,0,Yes
308029,Airplane,DALLAS/FORT WORTH INTL ARPT,> 1000 ft,B-767-300,1,1,None,1/10/2010 0:00,Caused damage,AMERICAN AIRLINES,Texas,Approach,None,TRUE,TRUE,"ID BY SMITHSONIAN. AT APPROX 0430 REPTD ON APRCH TO RWY 35L AT 2500 FT A/C OTS TO REPLACE CRACKED RADOME. STRIKE OCCURRED OUTSIDE DFW ARPT PROPERTY OVER ARLINGTON,TX. SNARGE SENT TO SI FOR ID.",Medium,No Cloud,American coot,Y,0,"2,500",0,Yes
308031,Airplane,ALBANY INTL,< 1000 ft,CL-RJ100/200,2 to 10,5,None,1/10/2010 0:00,Caused damage,ATLANTIC SOUTHEAST,New York,Approach,Rain,TRUE,TRUE,ID BY SMITHSONIAN. SMALL INDENTATION IN LT WINGLET.,Medium,Overcast,Mallard,Y,0,100,0,No
308032,Airplane,MCGHEE TYSON ARPT,< 1000 ft,CL-RJ100/200,1,1,None,1/10/2010 0:00,No damage,ATLANTIC SOUTHEAST,Tennessee,Approach,None,FALSE,FALSE,,Small,Some Cloud,Unknown bird - small,N,0,100,0,No
